q_bohr^-1 w_Ry eps g_Ry
4.010482652051311492e-01 -4.422044533715171477e-01 3.877292857283508809e+00 -1.140497944437791067e-01
4.040363073180576747e-01 -4.337166953179784068e-01 3.821773778060585158e+00 -1.134857059849508631e-01
4.070243494309842558e-01 -4.254195077737387698e-01 3.767489934696767850e+00 -1.129185519132592797e-01
4.100123915439107813e-01 -4.173073807757737841e-01 3.714405599752781395e+00 -1.123483608800149303e-01
4.130004336568373069e-01 -4.093750028200034419e-01 3.662486334172005531e+00 -1.117751618621541376e-01
4.159884757697638324e-01 -4.016172523382864346e-01 3.611698931963757353e+00 -1.111989841633667375e-01
4.189765178826903580e-01 -3.940291895993818239e-01 3.562011367638358461e+00 -1.106198574151733421e-01
4.219645599956168835e-01 -3.866060490099467173e-01 3.513392746238670039e+00 -1.100378115779498955e-01
4.249526021085434091e-01 -3.793432317931481057e-01 3.465813255822551398e+00 -1.094528769418990216e-01
4.279406442214699346e-01 -3.722362990238679004e-01 3.419244122259828433e+00 -1.088650841279655418e-01
4.309286863343964602e-01 -3.652809650007909914e-01 3.373657566215837011e+00 -1.082744640886950521e-01
4.339167284473230413e-01 -3.584730909368814555e-01 3.329026762201492406e+00 -1.076810481090342553e-01
4.369047705602495668e-01 -3.518086789508871881e-01 3.285325799577232697e+00 -1.070848678070708132e-01
4.398928126731760924e-01 -3.452838663435695010e-01 3.242529645405006100e+00 -1.064859551347115130e-01
4.428808547861026179e-01 -3.388949201433438252e-01 3.200614109048911526e+00 -1.058843423782972748e-01
4.458688968990291435e-01 -3.326382319069352000e-01 3.159555808431063983e+00 -1.052800621591529623e-01
4.488569390119556690e-01 -3.265103127615129885e-01 3.119332137854825771e+00 -1.046731474340706625e-01
4.518449811248821946e-01 -3.205077886755729466e-01 3.079921237312768678e+00 -1.040636314957248676e-01
4.548330232378087201e-01 -3.146273959465831771e-01 3.041301963201603176e+00 -1.034515479730175741e-01
4.578210653507352457e-01 -3.088659768941143247e-01 3.003453860370845163e+00 -1.028369308313521885e-01
4.608091074636618267e-01 -3.032204757478286217e-01 2.966357135436282100e+00 -1.022198143728340891e-01
4.637971495765883523e-01 -2.976879347203181814e-01 2.929992631293255378e+00 -1.016002332363966226e-01
4.667851916895148778e-01 -2.922654902553552536e-01 2.894341802768512828e+00 -1.009782223978507865e-01
4.697732338024414034e-01 -2.869503694426583928e-01 2.859386693352906850e+00 -1.003538171698565851e-01
4.727612759153679289e-01 -2.817398865907820849e-01 2.825109912960448888e+00 -9.972705320181515787e-02
4.757493180282944545e-01 -2.766314399502092236e-01 2.791494616662322237e+00 -9.909796647967972216e-02
4.787373601412209800e-01 -2.716225085791691973e-01 2.758524484347340877e+00 -9.846659332568306888e-02
4.817254022541475056e-01 -2.667106493451237847e-01 2.726183701263016346e+00 -9.783297039798130590e-02
4.847134443670740311e-01 -2.618934940552488100e-01 2.694456939393957473e+00 -9.719713469021123986e-02
4.877014864800006122e-01 -2.571687467096084867e-01 2.663329339636688609e+00 -9.655912353095975897e-02
4.906895285929271378e-01 -2.525341808710667713e-01 2.632786494732216820e+00 -9.591897458314493918e-02
4.936775707058536633e-01 -2.479876371462944318e-01 2.602814432919771548e+00 -9.527672584330498795e-02
4.966656128187801889e-01 -2.435270207725478697e-01 2.573399602277124387e+00 -9.463241564079596935e-02
